[[13, [4, 6, 4, 2, 2, 6, 4, 2, 4, 2, 2, 8, 8, 6, 6, 2, 2, 4, 4, 8, 6, 4, 4, 4, 6, 2]], 0.010999999940395355]
[[9, [2, 6, 4, 4, 8, 2, 4, 6, 2, 8, 8, 4, 4, 6, 8, 2, 6, 6, 4, 6, 4, 4, 8, 6, 6, 6]], 0.07769999653100967]
[[13, [6, 6, 4, 2, 8, 4, 4, 6, 2, 4, 2, 2, 6, 6, 8, 8, 6, 8, 6, 4, 2, 2, 2, 6, 2, 6]], 0.013100000098347664]
[[4, [8, 4, 4, 6, 4, 2, 6, 8, 4, 8, 6, 6, 8, 2, 6, 8, 2, 4, 6, 2, 6, 4, 6, 6, 4, 2]], 0.28299999237060547]
[[8, [6, 2, 8, 6, 2, 6, 8, 6, 8, 6, 2, 6, 6, 6, 6, 8, 6, 6, 6, 6, 2, 2, 2, 6, 4, 2]], 0.07959999889135361]
[[4, [6, 8, 2, 4, 4, 6, 4, 4, 4, 4, 2, 2, 4, 4, 2, 8, 2, 2, 2, 6, 6, 6, 8, 4, 4, 8]], 0.5807999968528748]
[[4, [6, 4, 4, 8, 4, 6, 4, 8, 2, 4, 2, 8, 8, 4, 2, 2, 8, 6, 2, 2, 2, 6, 8, 4, 8, 6]], 0.6431999802589417]
[[4, [6, 8, 2, 4, 4, 6, 4, 4, 4, 4, 2, 2, 4, 6, 2, 8, 2, 2, 2, 6, 6, 4, 8, 4, 4, 8]], 0.5647000074386597]
[[4, [6, 4, 2, 4, 4, 6, 8, 4, 4, 4, 2, 6, 8, 6, 2, 8, 2, 8, 6, 6, 6, 4, 8, 4, 4, 8]], 0.5523999929428101]
[[4, [6, 8, 2, 6, 4, 6, 4, 6, 4, 4, 2, 2, 4, 6, 2, 2, 2, 2, 2, 2, 6, 4, 8, 4, 6, 8]], 0.5835999846458435]
[[4, [6, 8, 4, 4, 4, 6, 4, 6, 4, 4, 2, 2, 4, 6, 2, 8, 2, 2, 2, 6, 6, 4, 2, 4, 2, 8]], 0.6470999717712402]
[[4, [6, 4, 8, 4, 2, 8, 4, 4, 4, 4, 6, 2, 4, 4, 2, 8, 2, 6, 2, 6, 6, 4, 8, 4, 4, 2]], 0.09699999541044235]
[[12, [6, 6, 2, 4, 2, 2, 4, 6, 4, 4, 2, 2, 4, 6, 2, 2, 6, 2, 2, 2, 6, 2, 8, 4, 6, 8]], 0.011599999852478504]
[[1, [6, 8, 4, 6, 4, 4, 4, 4, 2, 4, 6, 2, 8, 4, 2, 8, 2, 2, 2, 6, 6, 6, 8, 4, 4, 8]], 0.6517999768257141]
[[11, [6, 6, 4, 6, 4, 2, 4, 4, 2, 4, 6, 2, 2, 4, 2, 8, 2, 2, 2, 4, 6, 6, 2, 4, 4, 6]], 0.010499999858438969]
[[10, [6, 4, 2, 4, 6, 6, 8, 8, 4, 4, 8, 6, 8, 6, 2, 8, 2, 8, 6, 6, 6, 4, 8, 4, 6, 8]], 0.46539998054504395]
[[4, [2, 4, 2, 6, 4, 6, 8, 4, 4, 6, 4, 6, 8, 6, 8, 2, 2, 8, 6, 6, 4, 4, 8, 4, 4, 8]], 0.1379999965429306]
[[10, [6, 8, 2, 4, 6, 6, 4, 8, 4, 6, 2, 8, 2, 4, 2, 8, 6, 2, 6, 8, 6, 4, 8, 4, 6, 2]], 0.11789999902248383]
[[10, [6, 8, 2, 4, 6, 6, 8, 8, 4, 4, 8, 6, 6, 6, 6, 2, 2, 6, 6, 6, 6, 4, 8, 2, 6, 8]], 0.1859000027179718]
[[9, [4, 8, 4, 6, 4, 4, 4, 4, 2, 4, 8, 2, 8, 8, 6, 8, 2, 8, 2, 6, 6, 6, 8, 4, 4, 6]], 0.01719999872148037]
[[4, [6, 4, 2, 4, 4, 6, 8, 4, 4, 2, 2, 6, 8, 6, 2, 8, 2, 8, 6, 6, 6, 4, 8, 8, 4, 4]], 0.5828999876976013]
[[4, [4, 8, 4, 4, 6, 6, 4, 4, 2, 4, 2, 8, 4, 6, 2, 2, 2, 2, 8, 6, 4, 4, 8, 6, 6, 6]], 0.6383000016212463]
[[4, [6, 4, 6, 2, 4, 6, 2, 4, 4, 2, 2, 2, 4, 6, 2, 8, 8, 2, 8, 6, 6, 4, 8, 4, 2, 8]], 0.18060000240802765]
[[2, [6, 6, 2, 4, 4, 4, 4, 4, 2, 4, 2, 2, 4, 6, 2, 8, 2, 2, 4, 6, 6, 4, 8, 6, 4, 8]], 0.5758000016212463]
[[3, [6, 2, 2, 4, 4, 6, 8, 4, 8, 4, 2, 8, 4, 6, 2, 8, 2, 2, 2, 2, 6, 8, 8, 4, 4, 8]], 0.17189998924732208]
[[8, [6, 4, 2, 4, 4, 8, 2, 4, 4, 6, 2, 6, 8, 6, 4, 8, 6, 2, 6, 6, 6, 4, 8, 8, 4, 4]], 0.16429999470710754]
[[10, [6, 4, 2, 4, 6, 4, 8, 2, 6, 6, 8, 2, 8, 6, 2, 8, 2, 8, 6, 6, 4, 4, 8, 4, 6, 8]], 0.010999999940395355]
[[7, [2, 2, 2, 4, 4, 6, 4, 4, 2, 4, 4, 2, 4, 6, 2, 8, 2, 2, 4, 2, 2, 4, 8, 4, 4, 8]], 0.01860000006854534]
[[1, [6, 6, 6, 6, 4, 4, 4, 4, 2, 4, 2, 2, 8, 4, 6, 8, 2, 2, 4, 6, 8, 6, 4, 4, 4, 8]], 0.6500999927520752]
[[1, [6, 6, 6, 6, 4, 4, 6, 4, 2, 4, 2, 2, 8, 4, 6, 8, 2, 2, 4, 4, 4, 2, 8, 4, 4, 8]], 0.6499999761581421]
[[10, [6, 4, 2, 4, 2, 2, 8, 8, 4, 4, 8, 6, 8, 2, 2, 4, 6, 8, 6, 6, 6, 4, 8, 4, 6, 8]], 0.015099999494850636]
[[2, [6, 6, 2, 4, 6, 4, 2, 8, 6, 4, 8, 6, 8, 4, 4, 8, 2, 8, 6, 6, 6, 4, 8, 4, 6, 8]], 0.5910999774932861]
[[10, [6, 4, 6, 4, 2, 6, 2, 8, 4, 4, 4, 6, 8, 6, 2, 4, 2, 2, 8, 4, 6, 4, 8, 4, 2, 8]], 0.07930000126361847]
[[2, [2, 6, 2, 6, 4, 4, 6, 4, 2, 8, 2, 2, 8, 4, 6, 8, 2, 2, 2, 6, 8, 6, 4, 8, 4, 8]], 0.17029999196529388]
[[4, [6, 8, 4, 4, 6, 6, 4, 4, 4, 4, 2, 2, 8, 6, 8, 8, 2, 2, 2, 6, 6, 2, 8, 4, 8, 4]], 0.6435999870300293]
[[4, [6, 8, 2, 8, 4, 6, 4, 2, 4, 4, 2, 2, 4, 6, 4, 2, 2, 2, 2, 6, 6, 8, 8, 8, 6, 2]], 0.013199999928474426]
[[4, [2, 8, 2, 4, 4, 8, 4, 6, 4, 4, 2, 4, 4, 6, 6, 2, 2, 2, 2, 2, 8, 4, 8, 4, 6, 6]], 0.1581999957561493]
[[13, [6, 6, 6, 6, 4, 4, 4, 4, 8, 4, 8, 2, 8, 4, 6, 4, 2, 2, 4, 4, 2, 6, 6, 4, 6, 8]], 0.028099998831748962]
[[1, [6, 6, 6, 6, 6, 4, 6, 4, 2, 4, 6, 2, 8, 6, 6, 8, 2, 2, 4, 4, 2, 2, 4, 4, 4, 8]], 0.6498000025749207]
[[11, [6, 6, 2, 4, 4, 6, 4, 4, 4, 4, 2, 2, 2, 6, 2, 2, 2, 2, 8, 6, 6, 4, 8, 4, 4, 8]], 0.011299999430775642]
[[3, [6, 6, 6, 6, 6, 8, 6, 4, 2, 4, 6, 4, 8, 2, 6, 8, 4, 2, 4, 4, 2, 2, 6, 6, 4, 8]], 0.6469999551773071]
[[5, [6, 4, 2, 4, 6, 6, 8, 8, 4, 6, 4, 6, 8, 6, 2, 6, 2, 6, 6, 4, 6, 4, 8, 4, 6, 2]], 0.5527999997138977]
[[3, [6, 6, 6, 6, 6, 8, 6, 4, 4, 4, 6, 8, 8, 4, 6, 8, 4, 2, 4, 2, 2, 4, 6, 6, 8, 8]], 0.6474999785423279]
[[10, [6, 4, 2, 4, 6, 2, 2, 4, 4, 4, 2, 2, 8, 6, 2, 2, 2, 8, 6, 6, 6, 4, 8, 4, 8, 8]], 0.009800000116229057]
[[3, [6, 6, 6, 6, 6, 8, 6, 8, 6, 8, 6, 8, 8, 2, 6, 8, 4, 2, 6, 2, 2, 4, 6, 6, 8, 6]], 0.6495000123977661]
[[8, [6, 2, 6, 2, 6, 2, 8, 8, 4, 6, 4, 8, 6, 6, 2, 6, 2, 6, 8, 6, 6, 4, 8, 4, 6, 2]], 0.04910000041127205]
[[8, [6, 4, 4, 4, 6, 6, 8, 8, 4, 4, 8, 6, 8, 2, 4, 8, 2, 8, 4, 2, 6, 4, 8, 2, 6, 8]], 0.3474999964237213]
[[10, [6, 8, 2, 4, 6, 2, 8, 8, 4, 4, 4, 6, 8, 6, 2, 8, 2, 2, 6, 6, 6, 4, 8, 4, 6, 8]], 0.04580000042915344]
[[2, [6, 4, 2, 6, 6, 4, 8, 8, 4, 6, 6, 6, 8, 4, 4, 4, 2, 6, 6, 4, 6, 4, 4, 4, 4, 2]], 0.5896999835968018]
[[10, [6, 4, 4, 4, 6, 6, 8, 8, 4, 4, 8, 6, 6, 2, 6, 2, 2, 8, 4, 2, 6, 4, 8, 2, 6, 8]], 0.024299999698996544]
[[3, [6, 6, 6, 6, 6, 4, 6, 4, 4, 8, 6, 8, 6, 4, 6, 8, 4, 4, 8, 2, 2, 4, 6, 6, 8, 6]], 0.6450999975204468]
[[10, [6, 4, 2, 4, 2, 2, 8, 8, 4, 4, 4, 2, 8, 4, 2, 8, 2, 8, 6, 6, 6, 4, 8, 4, 6, 2]], 0.013499999418854713]
[[3, [6, 4, 2, 6, 6, 4, 8, 8, 4, 4, 8, 8, 8, 6, 2, 8, 2, 8, 8, 6, 6, 4, 8, 4, 6, 8]], 0.5949999690055847]
[[8, [6, 4, 4, 8, 6, 2, 8, 8, 4, 6, 8, 2, 4, 2, 4, 8, 2, 4, 4, 4, 6, 8, 8, 2, 6, 8]], 0.010699999518692493]
[[0, [6, 4, 6, 8, 6, 6, 6, 2, 4, 4, 8, 2, 8, 6, 2, 8, 8, 8, 6, 6, 6, 4, 2, 4, 8, 8]], 0.6538000106811523]
[[0, [6, 4, 4, 4, 6, 6, 8, 4, 4, 4, 8, 4, 8, 2, 4, 8, 2, 8, 4, 2, 6, 6, 2, 2, 6, 8]], 0.6532999873161316]
[[11, [6, 4, 2, 4, 6, 6, 8, 8, 4, 4, 8, 4, 8, 6, 2, 8, 2, 8, 8, 6, 6, 4, 8, 4, 6, 8]], 0.48009997606277466]
[[11, [8, 4, 4, 4, 6, 6, 8, 8, 6, 4, 8, 4, 8, 6, 2, 8, 2, 4, 8, 6, 6, 4, 4, 8, 6, 8]], 0.5608999729156494]
[[11, [6, 4, 2, 4, 6, 6, 6, 2, 4, 4, 8, 4, 8, 6, 8, 8, 2, 8, 2, 6, 6, 4, 4, 6, 6, 8]], 0.0139999995008111]
[[0, [6, 4, 2, 4, 6, 6, 8, 8, 4, 4, 8, 6, 8, 6, 2, 8, 2, 8, 4, 6, 6, 4, 8, 4, 6, 8]], 0.6532999873161316]
[[11, [8, 4, 4, 4, 4, 6, 2, 8, 2, 4, 8, 4, 8, 6, 2, 8, 6, 4, 8, 6, 6, 4, 4, 8, 6, 8]], 0.3877999782562256]
[[10, [8, 4, 8, 4, 4, 2, 2, 8, 2, 4, 8, 4, 4, 2, 2, 8, 8, 4, 8, 6, 6, 4, 4, 8, 6, 8]], 0.018400000408291817]
[[10, [6, 4, 2, 4, 6, 6, 8, 6, 8, 8, 2, 6, 8, 6, 2, 4, 2, 8, 4, 6, 4, 4, 8, 4, 6, 8]], 0.4016000032424927]
[[4, [6, 4, 4, 4, 6, 4, 8, 8, 6, 4, 8, 6, 8, 6, 4, 8, 4, 4, 8, 6, 6, 2, 8, 4, 6, 2]], 0.642799973487854]
[[13, [8, 4, 6, 6, 4, 2, 2, 2, 8, 4, 6, 4, 8, 6, 2, 8, 6, 4, 8, 6, 6, 2, 4, 8, 6, 6]], 0.021399999037384987]
[[10, [6, 4, 2, 4, 6, 6, 6, 6, 8, 8, 2, 6, 8, 6, 2, 4, 8, 8, 8, 2, 4, 2, 8, 8, 6, 8]], 0.21739999949932098]
[[10, [6, 4, 2, 4, 6, 6, 8, 8, 4, 4, 8, 8, 8, 6, 2, 4, 2, 8, 6, 6, 8, 2, 8, 4, 6, 8]], 0.4594999849796295]
[[2, [6, 6, 2, 4, 6, 6, 6, 8, 4, 4, 8, 6, 8, 6, 2, 4, 6, 8, 4, 6, 6, 4, 8, 4, 6, 4]], 0.5722000002861023]
[[11, [6, 4, 2, 4, 6, 2, 8, 6, 8, 6, 2, 4, 8, 6, 8, 4, 2, 8, 4, 6, 4, 4, 8, 8, 6, 6]], 0.06799999624490738]
[[2, [6, 4, 2, 6, 2, 6, 8, 8, 8, 4, 8, 4, 6, 6, 2, 8, 2, 4, 8, 6, 6, 4, 8, 4, 6, 8]], 0.5877999663352966]
[[4, [6, 4, 2, 4, 2, 4, 8, 6, 8, 8, 8, 6, 8, 6, 2, 4, 4, 6, 4, 6, 2, 4, 8, 6, 6, 8]], 0.04479999840259552]
[[10, [8, 4, 2, 4, 6, 6, 8, 6, 8, 8, 2, 6, 8, 6, 2, 6, 2, 8, 4, 6, 4, 4, 2, 6, 6, 8]], 0.44020000100135803]
[[10, [2, 4, 2, 4, 6, 6, 2, 6, 8, 6, 6, 8, 8, 6, 2, 4, 2, 8, 4, 6, 4, 4, 2, 6, 6, 8]], 0.07779999822378159]
[[10, [8, 4, 6, 4, 2, 6, 8, 6, 8, 8, 6, 6, 8, 6, 2, 6, 2, 8, 4, 6, 4, 4, 2, 6, 6, 8]], 0.17159999907016754]
[[3, [4, 4, 2, 4, 6, 6, 8, 8, 2, 4, 8, 6, 4, 6, 2, 4, 2, 8, 6, 8, 8, 2, 8, 4, 6, 8]], 0.5916000008583069]
[[2, [2, 4, 8, 8, 6, 6, 8, 2, 4, 8, 6, 6, 8, 6, 2, 4, 6, 2, 4, 4, 4, 4, 8, 4, 6, 8]], 0.5845000147819519]
[[10, [6, 4, 2, 4, 2, 6, 8, 6, 8, 8, 2, 6, 6, 6, 2, 4, 2, 8, 6, 6, 4, 4, 8, 4, 4, 8]], 0.016699999570846558]
[[13, [6, 4, 2, 4, 6, 6, 8, 8, 4, 4, 4, 8, 8, 8, 2, 4, 2, 8, 4, 6, 6, 2, 8, 6, 6, 4]], 0.11889999359846115]
[[10, [8, 4, 2, 6, 6, 6, 8, 6, 8, 8, 2, 6, 4, 6, 2, 6, 2, 8, 4, 4, 8, 2, 2, 6, 6, 8]], 0.4397999942302704]
[[10, [6, 4, 2, 4, 6, 8, 6, 6, 8, 8, 8, 4, 8, 4, 2, 4, 2, 8, 2, 4, 4, 4, 8, 8, 2, 6]], 0.4025000035762787]
[[13, [8, 4, 2, 6, 6, 6, 8, 6, 8, 8, 2, 6, 8, 6, 8, 6, 2, 8, 4, 6, 4, 4, 8, 2, 6, 8]], 0.06430000066757202]
[[10, [6, 4, 2, 4, 6, 6, 6, 6, 8, 4, 8, 4, 8, 4, 2, 2, 2, 8, 2, 6, 6, 4, 8, 8, 8, 6]], 0.08020000159740448]
[[10, [8, 4, 4, 4, 6, 6, 8, 6, 4, 8, 2, 6, 8, 6, 2, 6, 2, 6, 4, 6, 4, 4, 2, 6, 6, 4]], 0.539900004863739]
[[10, [6, 4, 2, 6, 6, 6, 8, 6, 8, 8, 4, 6, 8, 6, 4, 4, 2, 8, 4, 4, 4, 4, 8, 4, 6, 8]], 0.5586000084877014]
[[10, [6, 4, 6, 6, 8, 6, 8, 6, 4, 4, 2, 6, 8, 6, 2, 4, 2, 2, 4, 2, 4, 4, 8, 4, 8, 2]], 0.16599999368190765]
[[10, [4, 4, 2, 4, 6, 2, 6, 6, 8, 8, 8, 4, 8, 4, 2, 4, 2, 8, 2, 4, 4, 4, 4, 8, 6, 6]], 0.057099997997283936]
[[1, [6, 2, 2, 4, 6, 6, 2, 6, 8, 8, 2, 6, 4, 6, 2, 4, 6, 8, 4, 6, 4, 4, 8, 4, 2, 8]], 0.5827000141143799]
[[10, [4, 4, 4, 4, 4, 8, 6, 6, 8, 8, 8, 4, 8, 8, 2, 4, 2, 8, 2, 4, 4, 4, 8, 8, 2, 6]], 0.519599974155426]
[[10, [6, 4, 2, 8, 6, 6, 8, 4, 8, 8, 2, 6, 8, 6, 2, 4, 2, 8, 8, 6, 4, 4, 8, 4, 6, 8]], 0.4296000003814697]
[[10, [6, 2, 2, 4, 6, 8, 6, 6, 8, 6, 8, 4, 8, 4, 2, 8, 2, 8, 4, 4, 4, 4, 8, 8, 2, 6]], 0.1753999888896942]
[[10, [6, 2, 4, 8, 6, 6, 8, 4, 8, 8, 6, 4, 2, 6, 2, 4, 2, 8, 8, 6, 4, 4, 8, 4, 6, 8]], 0.3308999836444855]
[[10, [6, 2, 2, 8, 6, 4, 8, 6, 8, 6, 2, 6, 8, 6, 2, 8, 4, 2, 6, 6, 4, 4, 6, 4, 6, 8]], 0.07660000026226044]
[[13, [6, 4, 2, 4, 6, 8, 6, 6, 8, 8, 2, 4, 8, 4, 2, 6, 2, 8, 2, 6, 4, 6, 8, 8, 2, 6]], 0.10679999738931656]
[[10, [6, 4, 2, 4, 6, 8, 6, 6, 8, 8, 8, 4, 8, 8, 4, 8, 4, 8, 6, 4, 4, 4, 2, 8, 4, 8]], 0.5830999612808228]
[[4, [4, 4, 2, 6, 6, 6, 8, 6, 8, 8, 2, 6, 8, 4, 6, 4, 2, 8, 4, 6, 6, 4, 4, 4, 6, 8]], 0.5906999707221985]
[[10, [2, 4, 2, 8, 6, 6, 6, 8, 6, 8, 2, 4, 8, 6, 2, 4, 2, 8, 8, 6, 4, 4, 8, 4, 6, 4]], 0.11409999430179596]
[[3, [6, 4, 4, 4, 6, 6, 4, 6, 8, 8, 8, 6, 8, 6, 2, 4, 2, 8, 4, 8, 4, 4, 8, 4, 4, 2]], 0.6401000022888184]
[[2, [6, 4, 6, 4, 6, 8, 2, 2, 8, 8, 8, 4, 8, 4, 2, 4, 6, 8, 2, 4, 4, 4, 6, 8, 2, 6]], 0.6450999975204468]
[[10, [6, 4, 2, 8, 6, 6, 8, 4, 8, 4, 2, 6, 2, 6, 2, 4, 6, 8, 8, 6, 4, 4, 8, 2, 4, 8]], 0.39899998903274536]
[[7, [6, 4, 2, 4, 6, 8, 4, 6, 8, 8, 8, 4, 2, 4, 2, 4, 2, 8, 2, 4, 4, 4, 8, 8, 2, 6]], 0.5345999598503113]
[[1, [2, 4, 8, 8, 6, 4, 8, 4, 8, 2, 2, 8, 6, 6, 2, 4, 8, 8, 8, 6, 4, 4, 8, 4, 6, 8]], 0.5918999910354614]
[[7, [6, 6, 6, 4, 6, 8, 2, 6, 8, 8, 8, 4, 8, 4, 8, 4, 6, 8, 2, 8, 4, 6, 8, 8, 2, 8]], 0.6189000010490417]
[[7, [6, 8, 2, 8, 6, 6, 8, 4, 8, 8, 2, 6, 8, 2, 8, 4, 2, 8, 8, 2, 4, 4, 8, 2, 6, 2]], 0.1096000000834465]
[[10, [8, 2, 4, 4, 4, 8, 6, 4, 8, 8, 8, 4, 8, 8, 2, 4, 8, 8, 2, 4, 4, 8, 8, 8, 2, 6]], 0.4301999807357788]
[[1, [8, 4, 4, 4, 6, 6, 8, 6, 4, 2, 2, 6, 8, 6, 2, 6, 2, 6, 2, 6, 4, 8, 2, 8, 6, 4]], 0.6487999558448792]
[[10, [8, 2, 6, 8, 4, 4, 2, 4, 8, 8, 2, 4, 4, 8, 2, 4, 8, 8, 2, 6, 4, 8, 8, 8, 6, 6]], 0.21279999613761902]
[[11, [2, 2, 2, 4, 8, 8, 6, 4, 4, 8, 8, 4, 8, 8, 6, 4, 8, 8, 2, 4, 2, 8, 8, 8, 2, 6]], 0.1119999960064888]
[[4, [6, 4, 2, 8, 6, 6, 2, 4, 8, 6, 2, 6, 4, 6, 2, 4, 2, 8, 8, 6, 4, 8, 8, 4, 6, 8]], 0.47509998083114624]
[[5, [8, 4, 2, 4, 2, 8, 2, 8, 4, 8, 4, 6, 8, 8, 2, 4, 8, 8, 2, 4, 4, 8, 2, 8, 2, 6]], 0.04999999701976776]
[[3, [6, 4, 2, 4, 2, 8, 6, 6, 8, 8, 6, 4, 8, 2, 2, 4, 6, 8, 4, 6, 4, 4, 6, 4, 2, 8]], 0.06799999624490738]
[[1, [6, 4, 2, 8, 2, 6, 6, 6, 8, 8, 2, 6, 8, 6, 2, 4, 2, 8, 8, 6, 4, 2, 8, 4, 6, 8]], 0.6469999551773071]
[[10, [6, 6, 2, 4, 2, 8, 6, 6, 8, 8, 8, 4, 8, 4, 2, 4, 2, 8, 2, 4, 8, 4, 8, 8, 2, 6]], 0.06520000100135803]
[[1, [6, 4, 2, 6, 6, 8, 6, 6, 8, 4, 4, 4, 8, 2, 8, 4, 8, 8, 4, 4, 8, 4, 8, 2, 6, 6]], 0.6481999754905701]
[[2, [8, 2, 4, 4, 4, 4, 6, 2, 2, 8, 8, 4, 8, 4, 8, 6, 8, 4, 4, 4, 4, 8, 8, 8, 2, 6]], 0.5767999887466431]
[[10, [8, 6, 4, 4, 2, 8, 6, 4, 8, 8, 8, 8, 8, 8, 2, 4, 8, 8, 2, 4, 4, 8, 4, 8, 2, 6]], 0.2936999797821045]
[[10, [6, 2, 2, 4, 4, 6, 6, 8, 8, 8, 8, 4, 8, 8, 2, 4, 8, 6, 2, 4, 2, 2, 8, 8, 2, 6]], 0.2069999873638153]
[[10, [6, 2, 2, 4, 4, 8, 6, 4, 8, 8, 8, 4, 8, 8, 2, 6, 8, 8, 2, 4, 4, 4, 8, 8, 2, 6]], 0.20919999480247498]
[[10, [8, 2, 4, 4, 4, 8, 6, 4, 8, 8, 8, 4, 8, 8, 2, 4, 8, 8, 4, 4, 4, 8, 8, 8, 2, 6]], 0.45419999957084656]
[[10, [8, 4, 2, 2, 4, 8, 6, 6, 8, 8, 8, 8, 8, 4, 2, 4, 4, 8, 4, 4, 2, 4, 8, 8, 6, 6]], 0.16300000250339508]
[[9, [6, 4, 2, 8, 2, 6, 8, 4, 8, 8, 2, 6, 8, 4, 4, 4, 2, 8, 8, 8, 8, 4, 6, 4, 6, 6]], 0.07360000163316727]
[[10, [8, 2, 2, 4, 6, 8, 6, 4, 8, 8, 8, 4, 8, 8, 8, 4, 6, 8, 2, 2, 8, 8, 8, 8, 2, 8]], 0.16210000216960907]
[[10, [6, 4, 8, 8, 6, 8, 8, 4, 8, 8, 6, 4, 8, 6, 4, 4, 2, 8, 8, 8, 4, 4, 8, 4, 4, 8]], 0.6177999973297119]
[[11, [6, 4, 4, 4, 6, 8, 6, 6, 8, 8, 8, 4, 4, 4, 2, 4, 2, 8, 6, 4, 4, 6, 8, 8, 2, 2]], 0.5586999654769897]
[[12, [8, 6, 4, 4, 2, 8, 8, 4, 8, 8, 8, 4, 8, 8, 2, 4, 2, 8, 2, 4, 8, 8, 8, 2, 6, 6]], 0.05729999765753746]
[[5, [6, 2, 4, 4, 4, 8, 8, 4, 8, 8, 8, 4, 8, 8, 2, 4, 8, 8, 8, 4, 4, 8, 8, 8, 2, 6]], 0.5633999705314636]
[[10, [6, 8, 6, 4, 4, 6, 6, 4, 8, 6, 8, 4, 8, 6, 6, 4, 8, 8, 2, 8, 4, 8, 8, 8, 4, 6]], 0.6182000041007996]
[[10, [8, 2, 2, 4, 2, 8, 2, 6, 8, 8, 8, 4, 8, 8, 8, 4, 8, 8, 2, 4, 4, 8, 8, 8, 2, 6]], 0.029099998995661736]
[[12, [2, 2, 4, 4, 4, 4, 6, 4, 8, 8, 2, 6, 8, 8, 2, 4, 8, 8, 2, 4, 4, 4, 8, 8, 6, 6]], 0.12600000202655792]
[[12, [4, 2, 4, 4, 4, 8, 2, 4, 8, 8, 8, 4, 8, 8, 2, 2, 8, 6, 2, 8, 4, 8, 8, 8, 2, 8]], 0.06989999860525131]
[[0, [8, 8, 2, 4, 8, 6, 6, 6, 8, 8, 2, 6, 8, 6, 2, 4, 2, 8, 4, 6, 4, 4, 8, 4, 8, 8]], 0.653499960899353]
[[10, [6, 4, 4, 4, 6, 6, 2, 6, 8, 8, 8, 6, 8, 4, 2, 4, 2, 8, 2, 6, 4, 4, 8, 8, 2, 2]], 0.5029999613761902]
[[10, [6, 4, 4, 4, 8, 6, 2, 6, 8, 2, 4, 6, 8, 4, 2, 6, 2, 8, 2, 6, 2, 8, 8, 6, 2, 2]], 0.10170000046491623]
