[[10, [2, 4, 2, 2, 6, 2, 4, 6, 8, 4, 8, 8, 2, 6, 6, 6, 6, 2, 4, 2, 6, 6, 2, 6, 2, 6, 8, 8, 2, 6, 6, 2, 6, 4, 2, 6, 4, 2, 2, 6, 2, 8, 4, 6, 6, 4, 8, 6, 6, 6, 4, 6]], 0.10589999705553055]
[[4, [2, 6, 6, 2, 6, 2, 4, 6, 8, 4, 8, 8, 8, 8, 6, 6, 6, 4, 2, 8, 6, 6, 8, 4, 2, 8, 4, 2, 4, 6, 2, 6, 6, 8, 2, 6, 4, 4, 8, 6, 4, 6, 4, 6, 8, 4, 8, 6, 4, 2, 2, 4]], 0.762499988079071]
[[4, [2, 6, 4, 2, 8, 2, 4, 6, 8, 4, 8, 8, 2, 8, 2, 8, 6, 8, 6, 2, 6, 6, 8, 6, 2, 6, 8, 2, 8, 6, 6, 8, 2, 8, 2, 6, 4, 4, 8, 6, 8, 6, 2, 6, 6, 4, 6, 4, 4, 2, 4, 4]], 0.7450999617576599]
[[13, [2, 2, 4, 2, 8, 2, 2, 6, 4, 6, 8, 6, 2, 8, 6, 8, 6, 4, 2, 2, 6, 6, 2, 6, 6, 6, 8, 2, 8, 6, 6, 8, 2, 4, 2, 8, 6, 2, 2, 4, 2, 8, 4, 6, 2, 8, 8, 6, 4, 6, 8, 6]], 0.18869999051094055]
[[4, [4, 4, 6, 2, 4, 2, 8, 6, 8, 4, 8, 4, 6, 8, 6, 6, 6, 4, 2, 2, 6, 6, 8, 6, 2, 8, 4, 2, 2, 6, 2, 6, 6, 8, 2, 6, 4, 6, 8, 6, 8, 6, 8, 6, 6, 2, 8, 6, 4, 2, 2, 4]], 0.7670999765396118]
[[4, [8, 6, 6, 2, 4, 2, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 2, 6, 6, 6, 6, 2, 6, 4, 2, 8, 6, 2, 2, 6, 8, 2, 6, 4, 6, 6, 6, 6, 6, 4, 6, 6, 4, 8, 6, 4, 2, 6, 6]], 0.7568999528884888]
[[4, [8, 8, 4, 8, 4, 2, 4, 4, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 6, 6, 6, 8, 6, 2, 6, 4, 8, 8, 6, 4, 2, 4, 2, 2, 6, 4, 8, 2, 6, 6, 6, 8, 6, 6, 4, 8, 6, 4, 2, 4, 6]], 0.7609999775886536]
[[4, [4, 4, 6, 2, 4, 6, 8, 6, 4, 4, 8, 4, 6, 8, 8, 6, 6, 4, 2, 2, 6, 6, 2, 6, 6, 8, 4, 2, 2, 6, 2, 2, 6, 8, 2, 6, 4, 6, 4, 6, 8, 6, 8, 6, 6, 6, 8, 6, 4, 2, 2, 4]], 0.7700999975204468]
[[15, [4, 4, 6, 4, 6, 2, 8, 6, 8, 6, 8, 4, 6, 8, 6, 2, 6, 2, 2, 2, 6, 6, 4, 6, 4, 8, 4, 2, 2, 6, 8, 6, 4, 4, 2, 6, 4, 4, 2, 4, 2, 6, 6, 6, 4, 2, 6, 8, 4, 2, 2, 4]], 0.6022999882698059]
[[10, [8, 6, 6, 2, 4, 2, 4, 6, 8, 6, 8, 6, 2, 4, 6, 4, 8, 2, 4, 2, 6, 8, 6, 6, 2, 6, 4, 2, 8, 6, 4, 2, 6, 8, 2, 8, 4, 6, 6, 6, 6, 2, 4, 6, 6, 4, 6, 6, 4, 2, 6, 6]], 0.22209998965263367]
[[0, [6, 6, 2, 2, 4, 2, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 2, 6, 6, 6, 8, 2, 6, 2, 2, 8, 6, 2, 4, 6, 8, 2, 6, 4, 6, 6, 6, 6, 6, 4, 6, 6, 8, 8, 6, 8, 2, 8, 6]], 0.7544999718666077]
[[4, [4, 8, 6, 2, 4, 2, 8, 2, 8, 4, 8, 8, 6, 2, 4, 6, 6, 4, 2, 2, 6, 6, 8, 6, 6, 8, 4, 2, 2, 6, 2, 6, 2, 8, 2, 6, 4, 4, 6, 6, 8, 6, 8, 6, 2, 2, 8, 4, 6, 4, 2, 4]], 0.7392999529838562]
[[4, [6, 4, 6, 2, 4, 4, 4, 8, 8, 2, 8, 8, 2, 8, 6, 6, 6, 4, 2, 2, 6, 6, 8, 8, 6, 8, 4, 2, 2, 6, 6, 4, 2, 6, 2, 6, 4, 6, 8, 6, 8, 6, 8, 6, 6, 2, 8, 6, 2, 2, 2, 8]], 0.7511000037193298]
[[2, [4, 4, 6, 2, 4, 4, 8, 6, 8, 4, 8, 4, 2, 8, 6, 6, 2, 4, 2, 8, 4, 6, 6, 6, 2, 4, 4, 2, 2, 6, 2, 2, 4, 8, 4, 2, 8, 6, 8, 6, 8, 6, 8, 6, 6, 2, 8, 6, 4, 2, 8, 4]], 0.7676999568939209]
[[9, [8, 6, 6, 6, 4, 2, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 2, 4, 8, 6, 6, 2, 6, 4, 2, 8, 6, 6, 2, 6, 8, 2, 8, 8, 6, 8, 6, 6, 6, 6, 8, 6, 4, 8, 6, 4, 2, 6, 6]], 0.6538000106811523]
[[1, [8, 6, 6, 8, 8, 2, 4, 6, 8, 4, 8, 4, 2, 4, 6, 4, 2, 4, 4, 2, 6, 2, 4, 6, 4, 6, 4, 2, 8, 6, 6, 2, 6, 6, 2, 6, 4, 6, 6, 6, 4, 6, 4, 4, 6, 4, 8, 6, 2, 2, 6, 6]], 0.7768999934196472]
[[10, [6, 4, 6, 2, 4, 2, 8, 6, 8, 6, 8, 8, 6, 6, 6, 8, 6, 4, 2, 2, 6, 6, 4, 6, 2, 8, 4, 4, 2, 6, 6, 6, 6, 8, 2, 6, 4, 6, 8, 6, 8, 6, 6, 6, 8, 2, 8, 6, 4, 2, 2, 6]], 0.6518999934196472]
[[0, [8, 6, 4, 2, 2, 2, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 4, 4, 8, 2, 6, 2, 6, 8, 2, 6, 4, 6, 8, 4, 8, 6, 4, 8, 2, 6, 4, 6, 8, 6, 6, 6, 4, 6, 4, 6, 6, 6, 4, 6, 6, 6]], 0.7649999856948853]
[[9, [2, 4, 2, 6, 4, 6, 8, 2, 6, 4, 8, 4, 6, 4, 6, 6, 6, 2, 2, 2, 6, 6, 8, 2, 2, 8, 4, 2, 6, 6, 2, 6, 4, 8, 2, 6, 4, 6, 4, 6, 8, 6, 6, 2, 8, 8, 8, 6, 4, 2, 4, 8]], 0.6388999819755554]
[[4, [4, 4, 6, 8, 4, 2, 8, 6, 8, 4, 8, 4, 6, 8, 6, 6, 6, 4, 2, 2, 6, 8, 8, 6, 2, 8, 4, 2, 2, 6, 2, 6, 6, 6, 6, 6, 4, 6, 4, 4, 2, 6, 8, 6, 6, 2, 8, 6, 8, 8, 2, 4]], 0.7730000019073486]
[[0, [8, 6, 6, 2, 4, 2, 4, 6, 8, 4, 8, 6, 2, 2, 6, 8, 6, 4, 4, 2, 6, 6, 6, 4, 2, 4, 6, 2, 8, 8, 2, 2, 6, 8, 2, 6, 4, 6, 6, 6, 2, 6, 2, 6, 2, 4, 8, 6, 4, 2, 6, 8]], 0.7666999697685242]
[[10, [4, 4, 8, 2, 8, 2, 8, 6, 6, 2, 8, 4, 6, 8, 6, 6, 8, 4, 2, 2, 6, 6, 6, 6, 2, 8, 4, 2, 2, 4, 8, 4, 6, 6, 2, 4, 8, 6, 8, 6, 8, 6, 8, 2, 6, 8, 2, 6, 4, 4, 8, 4]], 0.6054999828338623]
[[4, [8, 6, 4, 2, 4, 2, 8, 6, 6, 4, 2, 4, 2, 4, 6, 8, 6, 4, 4, 2, 6, 6, 6, 6, 2, 6, 4, 2, 8, 6, 2, 2, 6, 2, 2, 6, 2, 6, 6, 8, 6, 2, 4, 6, 6, 2, 8, 6, 4, 6, 6, 6]], 0.7529000043869019]
[[4, [8, 6, 6, 2, 4, 2, 8, 6, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 2, 6, 6, 6, 6, 2, 8, 4, 2, 6, 6, 2, 8, 8, 8, 6, 6, 4, 6, 8, 2, 6, 6, 4, 6, 6, 4, 8, 4, 4, 4, 8, 6]], 0.7529000043869019]
[[2, [8, 6, 4, 6, 4, 6, 8, 4, 6, 4, 4, 4, 2, 4, 2, 2, 8, 4, 4, 8, 6, 6, 6, 8, 2, 6, 4, 8, 8, 6, 2, 2, 6, 2, 4, 6, 2, 2, 4, 8, 6, 6, 8, 6, 6, 2, 8, 6, 4, 2, 6, 6]], 0.7827000021934509]
[[4, [8, 6, 6, 4, 4, 2, 8, 6, 6, 4, 2, 4, 2, 4, 6, 8, 6, 4, 4, 2, 4, 6, 8, 6, 2, 6, 8, 2, 8, 6, 2, 2, 6, 2, 2, 6, 2, 8, 6, 4, 6, 8, 4, 6, 6, 2, 8, 8, 4, 6, 6, 6]], 0.7560999989509583]
[[4, [8, 6, 4, 2, 4, 2, 8, 6, 6, 4, 2, 4, 4, 4, 6, 4, 6, 6, 4, 8, 4, 2, 6, 6, 2, 6, 8, 6, 8, 8, 2, 2, 6, 2, 2, 6, 2, 8, 4, 6, 6, 2, 4, 6, 6, 8, 6, 6, 4, 6, 8, 6]], 0.7545999884605408]
[[9, [4, 6, 4, 2, 8, 2, 8, 2, 6, 2, 2, 4, 4, 4, 6, 2, 2, 6, 4, 8, 2, 2, 6, 6, 6, 6, 4, 6, 8, 8, 2, 2, 2, 2, 2, 2, 2, 8, 4, 2, 2, 2, 4, 6, 6, 2, 6, 6, 4, 6, 8, 6]], 0.6784999966621399]
[[6, [2, 6, 2, 2, 4, 4, 8, 6, 6, 4, 2, 6, 6, 4, 6, 8, 6, 4, 4, 2, 6, 6, 4, 6, 2, 6, 4, 2, 4, 2, 2, 2, 6, 2, 8, 6, 2, 6, 6, 8, 6, 2, 4, 6, 6, 2, 2, 6, 4, 6, 2, 6]], 0.7348999977111816]
[[4, [8, 6, 4, 2, 4, 4, 8, 6, 6, 8, 2, 4, 6, 4, 6, 8, 6, 4, 4, 2, 4, 6, 6, 6, 2, 6, 2, 2, 8, 4, 8, 2, 6, 2, 6, 6, 2, 6, 6, 8, 6, 2, 4, 8, 8, 2, 8, 6, 4, 6, 2, 2]], 0.7547999620437622]
[[7, [6, 4, 6, 2, 8, 2, 4, 6, 8, 4, 6, 4, 2, 4, 4, 8, 6, 4, 4, 8, 6, 6, 6, 2, 2, 4, 4, 2, 8, 6, 2, 2, 8, 8, 4, 6, 4, 2, 6, 6, 8, 6, 4, 8, 6, 4, 8, 8, 2, 2, 6, 6]], 0.708299994468689]
[[7, [8, 6, 6, 2, 2, 2, 4, 6, 8, 6, 8, 4, 2, 4, 6, 6, 6, 4, 4, 2, 6, 6, 2, 6, 2, 6, 4, 2, 8, 8, 2, 8, 6, 4, 8, 6, 4, 6, 2, 6, 6, 6, 4, 2, 6, 4, 8, 6, 2, 2, 6, 6]], 0.6593999862670898]
[[4, [8, 6, 2, 6, 4, 6, 2, 8, 6, 4, 2, 2, 8, 4, 6, 4, 6, 6, 4, 8, 4, 2, 8, 6, 8, 6, 8, 4, 8, 8, 2, 2, 2, 2, 2, 4, 2, 8, 4, 6, 2, 6, 4, 2, 6, 8, 6, 2, 6, 6, 8, 6]], 0.7457000017166138]
[[12, [8, 2, 6, 2, 4, 2, 8, 6, 2, 4, 2, 4, 2, 4, 6, 8, 6, 4, 6, 2, 4, 6, 6, 6, 8, 8, 4, 2, 6, 4, 4, 6, 8, 8, 4, 6, 8, 6, 8, 2, 6, 6, 4, 6, 6, 4, 8, 4, 6, 6, 8, 6]], 0.5792999863624573]
[[6, [8, 6, 4, 4, 4, 2, 8, 6, 2, 8, 8, 4, 6, 4, 6, 4, 6, 8, 4, 6, 6, 2, 6, 4, 2, 6, 2, 6, 4, 8, 2, 2, 6, 4, 6, 6, 2, 8, 4, 6, 6, 2, 4, 6, 6, 2, 8, 6, 6, 6, 8, 6]], 0.7561999559402466]
[[15, [8, 6, 4, 2, 2, 4, 2, 6, 6, 4, 2, 8, 4, 4, 8, 8, 6, 4, 4, 2, 6, 6, 6, 6, 8, 6, 4, 8, 6, 6, 2, 6, 4, 2, 2, 8, 2, 2, 6, 8, 6, 2, 4, 6, 4, 4, 6, 6, 4, 2, 6, 6]], 0.5097000002861023]
[[4, [8, 6, 6, 2, 4, 4, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 2, 4, 6, 6, 6, 8, 8, 4, 2, 8, 4, 6, 2, 6, 8, 4, 6, 4, 6, 4, 8, 4, 6, 4, 6, 6, 4, 8, 6, 4, 8, 6, 6]], 0.7590999603271484]
[[4, [4, 4, 6, 2, 4, 2, 8, 2, 8, 4, 8, 4, 6, 4, 6, 6, 6, 8, 2, 2, 4, 6, 6, 6, 2, 8, 8, 2, 8, 6, 2, 6, 8, 8, 2, 6, 4, 6, 4, 6, 8, 6, 8, 6, 6, 2, 8, 6, 4, 2, 2, 4]], 0.7583999633789062]
[[4, [6, 6, 6, 2, 4, 2, 8, 6, 6, 4, 2, 4, 2, 4, 4, 8, 2, 4, 4, 2, 6, 6, 6, 6, 2, 6, 2, 2, 6, 6, 4, 8, 6, 4, 2, 6, 2, 6, 6, 8, 8, 2, 4, 6, 6, 2, 8, 6, 4, 6, 6, 6]], 0.7436000108718872]
[[4, [8, 6, 6, 4, 6, 2, 8, 6, 6, 4, 4, 4, 4, 4, 6, 4, 6, 6, 4, 2, 8, 2, 6, 6, 2, 6, 8, 8, 8, 2, 2, 2, 6, 2, 2, 6, 2, 8, 4, 6, 4, 2, 4, 6, 6, 8, 6, 6, 4, 2, 8, 4]], 0.7770999670028687]
[[4, [6, 4, 8, 2, 4, 2, 2, 6, 8, 4, 2, 4, 4, 4, 8, 4, 6, 8, 2, 8, 4, 2, 6, 6, 2, 6, 8, 6, 8, 8, 2, 2, 6, 2, 2, 4, 8, 6, 4, 4, 6, 2, 6, 6, 6, 8, 6, 6, 8, 6, 6, 6]], 0.7491999864578247]
[[8, [8, 6, 4, 2, 4, 6, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 4, 4, 4, 2, 6, 8, 6, 8, 2, 6, 8, 6, 6, 6, 2, 2, 8, 8, 2, 6, 6, 6, 6, 2, 2, 4, 4, 6, 6, 4, 8, 6, 4, 2, 8, 6]], 0.7032999992370605]
[[11, [8, 6, 8, 2, 4, 2, 8, 8, 6, 4, 2, 2, 4, 4, 6, 4, 4, 6, 8, 4, 4, 2, 2, 6, 6, 6, 8, 6, 6, 8, 8, 2, 6, 2, 2, 6, 2, 8, 4, 6, 6, 2, 4, 4, 6, 8, 2, 6, 8, 6, 8, 6]], 0.6394000053405762]
[[4, [8, 6, 4, 2, 4, 6, 6, 6, 6, 4, 4, 4, 6, 4, 6, 4, 4, 6, 4, 4, 2, 2, 6, 6, 4, 4, 8, 6, 8, 8, 2, 2, 6, 2, 2, 6, 2, 8, 2, 6, 6, 2, 8, 8, 6, 8, 6, 6, 4, 6, 4, 6]], 0.7597000002861023]
