[[3, [8, 4, 8, 6, 6, 8, 4, 4, 2, 4, 2, 6, 4, 6, 2, 2, 4, 8, 8, 6, 4, 4, 4, 8, 4, 6, 2, 8, 8, 6, 2, 2, 4, 4, 8, 4, 4, 4, 8, 8, 8, 8, 6, 4, 8, 8, 2, 4, 2, 8, 6, 8]], 0.22990336000000003]
[[15, [8, 2, 2, 4, 8, 2, 6, 8, 4, 8, 6, 6, 4, 6, 2, 4, 6, 4, 4, 2, 8, 8, 6, 4, 2, 4, 4, 4, 2, 6, 2, 2, 2, 4, 8, 2, 4, 8, 4, 6, 2, 8, 6, 2, 8, 4, 6, 8, 4, 8, 6, 6]], 1.0723661824]
[[6, [4, 2, 6, 4, 8, 2, 2, 6, 8, 8, 2, 2, 2, 6, 6, 6, 2, 8, 8, 4, 4, 8, 4, 4, 2, 8, 4, 8, 8, 6, 6, 8, 4, 2, 4, 6, 6, 4, 8, 4, 6, 2, 2, 6, 2, 6, 8, 6, 4, 2, 2, 2]], 0.3727955968]
[[8, [8, 8, 6, 2, 8, 8, 2, 2, 4, 6, 2, 6, 6, 2, 4, 6, 4, 2, 4, 6, 8, 6, 2, 4, 6, 6, 8, 6, 2, 4, 2, 6, 2, 4, 8, 4, 6, 4, 4, 2, 6, 2, 6, 8, 2, 2, 4, 6, 8, 6, 4, 2]], 0.522435584]
[[12, [4, 2, 8, 8, 2, 4, 8, 2, 6, 4, 2, 8, 6, 8, 6, 8, 4, 6, 4, 6, 2, 8, 8, 2, 8, 6, 4, 6, 2, 2, 6, 6, 4, 6, 8, 6, 6, 2, 2, 8, 2, 6, 6, 4, 4, 4, 2, 8, 8, 2, 2, 2]], 0.7641569279999999]
[[5, [4, 8, 6, 4, 2, 2, 8, 6, 4, 8, 4, 2, 8, 6, 8, 4, 6, 8, 4, 8, 4, 6, 2, 4, 6, 6, 8, 4, 8, 6, 4, 6, 4, 6, 8, 6, 6, 6, 4, 8, 8, 6, 8, 8, 4, 8, 2, 8, 8, 2, 2, 8]], 0.335490048]
[[4, [4, 6, 6, 6, 2, 2, 2, 6, 6, 8, 4, 2, 8, 6, 8, 4, 4, 4, 8, 2, 4, 6, 2, 4, 6, 2, 8, 4, 8, 6, 8, 6, 4, 6, 8, 6, 6, 8, 4, 8, 4, 6, 6, 8, 4, 8, 4, 8, 4, 2, 2, 8]], 0.26896445440000005]
[[5, [6, 8, 6, 4, 8, 2, 8, 6, 4, 2, 6, 2, 4, 8, 8, 8, 4, 4, 4, 4, 4, 6, 2, 4, 6, 6, 8, 4, 8, 6, 4, 6, 4, 6, 8, 2, 6, 6, 2, 4, 8, 6, 8, 4, 2, 8, 4, 8, 6, 8, 4, 8]], 0.34529505280000006]
[[15, [4, 8, 6, 8, 8, 2, 6, 2, 4, 2, 2, 2, 8, 6, 8, 4, 4, 6, 4, 8, 4, 6, 2, 4, 6, 6, 2, 4, 4, 6, 4, 6, 4, 6, 6, 6, 6, 6, 4, 6, 2, 6, 8, 4, 2, 4, 2, 8, 8, 2, 2, 8]], 1.0551048192]
[[5, [4, 2, 6, 4, 4, 2, 4, 6, 8, 6, 4, 8, 8, 2, 6, 6, 4, 4, 6, 6, 4, 6, 8, 4, 6, 6, 8, 4, 8, 6, 4, 2, 4, 6, 8, 2, 6, 6, 4, 4, 8, 6, 8, 8, 2, 2, 2, 8, 8, 8, 2, 8]], 0.32675655679999993]
[[4, [8, 6, 4, 2, 4, 2, 4, 6, 8, 4, 8, 8, 2, 8, 6, 8, 6, 8, 4, 2, 6, 6, 8, 6, 2, 6, 8, 2, 8, 6, 6, 8, 6, 8, 2, 6, 4, 4, 8, 6, 8, 6, 4, 6, 6, 4, 6, 6, 4, 2, 8, 4]], 0.32436449279999996]
[[0, [8, 6, 6, 2, 8, 2, 4, 6, 8, 4, 8, 4, 6, 8, 6, 6, 6, 4, 4, 2, 6, 6, 8, 6, 2, 6, 6, 2, 8, 6, 2, 4, 6, 2, 2, 8, 4, 4, 8, 6, 8, 6, 4, 6, 6, 4, 2, 6, 4, 2, 2, 4]], 0.05635747840000001]
[[12, [2, 4, 8, 6, 2, 8, 4, 4, 2, 4, 2, 4, 2, 6, 2, 2, 4, 8, 8, 2, 4, 2, 4, 6, 4, 6, 2, 8, 8, 6, 2, 2, 2, 4, 8, 4, 4, 4, 8, 8, 8, 8, 6, 4, 6, 4, 2, 6, 4, 8, 2, 8]], 0.7235868671999998]
[[14, [6, 8, 6, 4, 2, 2, 8, 8, 4, 2, 6, 2, 4, 8, 8, 6, 2, 6, 4, 4, 4, 6, 2, 4, 6, 6, 8, 4, 8, 6, 6, 6, 4, 6, 8, 8, 2, 6, 2, 4, 8, 6, 2, 4, 8, 8, 4, 4, 6, 8, 4, 8]], 1.0727790591999995]
[[4, [8, 6, 2, 2, 8, 6, 4, 6, 6, 4, 6, 4, 4, 4, 6, 8, 6, 4, 4, 6, 6, 4, 2, 6, 2, 6, 4, 2, 2, 6, 4, 8, 6, 8, 2, 6, 4, 6, 8, 4, 8, 6, 4, 6, 6, 4, 8, 6, 4, 2, 2, 4]], 0.2992355328000001]
[[4, [2, 6, 4, 2, 4, 2, 4, 6, 8, 4, 8, 8, 2, 8, 6, 8, 6, 2, 4, 2, 6, 6, 2, 8, 2, 6, 8, 2, 8, 6, 6, 8, 6, 4, 2, 6, 6, 2, 2, 6, 2, 8, 4, 6, 2, 4, 8, 6, 4, 6, 8, 6]], 0.3208820736]
[[2, [2, 6, 4, 2, 4, 2, 4, 6, 8, 4, 8, 8, 2, 8, 6, 8, 6, 2, 4, 2, 6, 6, 8, 8, 2, 4, 8, 4, 8, 6, 6, 8, 6, 4, 2, 6, 6, 2, 4, 6, 2, 8, 4, 6, 6, 4, 8, 6, 4, 6, 4, 6]], 0.14046146560000003]
[[14, [4, 2, 6, 2, 4, 2, 4, 8, 4, 4, 8, 6, 2, 8, 6, 8, 6, 4, 4, 2, 8, 6, 4, 6, 4, 6, 6, 2, 4, 6, 2, 8, 6, 4, 2, 4, 4, 4, 8, 6, 2, 8, 4, 6, 6, 4, 8, 6, 4, 2, 2, 4]], 1.0051377151999996]
[[5, [8, 6, 6, 2, 4, 2, 2, 6, 8, 4, 4, 4, 4, 8, 6, 8, 6, 4, 4, 2, 6, 6, 6, 6, 2, 6, 4, 2, 8, 6, 2, 6, 6, 8, 8, 6, 8, 4, 8, 6, 8, 6, 4, 6, 6, 4, 8, 8, 4, 2, 2, 4]], 0.3305117696]
[[4, [8, 4, 6, 2, 6, 2, 6, 2, 8, 4, 8, 6, 2, 8, 6, 4, 6, 4, 4, 2, 6, 6, 8, 6, 2, 6, 4, 2, 8, 6, 4, 8, 8, 8, 2, 6, 4, 4, 8, 2, 8, 6, 8, 6, 6, 4, 6, 6, 4, 2, 2, 4]], 0.294079488]
[[4, [6, 4, 2, 4, 4, 2, 4, 6, 4, 4, 4, 4, 4, 8, 4, 2, 6, 4, 4, 6, 6, 6, 8, 6, 2, 6, 4, 2, 8, 6, 2, 8, 6, 8, 2, 6, 4, 4, 8, 6, 2, 6, 4, 6, 6, 4, 6, 6, 4, 2, 2, 4]], 0.2412255232]
[[4, [4, 6, 2, 2, 2, 2, 4, 6, 8, 6, 8, 4, 2, 2, 6, 8, 6, 4, 8, 2, 6, 6, 8, 2, 2, 6, 4, 2, 8, 6, 2, 8, 6, 2, 6, 6, 4, 4, 8, 4, 8, 6, 6, 2, 6, 4, 8, 2, 4, 2, 2, 4]], 0.2745849856]
[[10, [2, 4, 2, 2, 6, 2, 4, 6, 8, 4, 8, 8, 2, 6, 6, 6, 6, 2, 4, 2, 6, 6, 2, 6, 2, 6, 8, 8, 2, 6, 6, 2, 6, 4, 2, 6, 4, 2, 2, 6, 2, 8, 4, 6, 6, 4, 8, 6, 6, 6, 4, 6]], 0.6145579007999998]
[[4, [2, 6, 6, 2, 6, 2, 4, 6, 8, 4, 8, 8, 8, 8, 6, 6, 6, 4, 2, 8, 6, 6, 8, 4, 2, 8, 4, 2, 4, 6, 2, 6, 6, 8, 2, 6, 4, 4, 8, 6, 4, 6, 4, 6, 8, 4, 8, 6, 4, 2, 2, 4]], 0.3321968639999999]
[[4, [2, 6, 4, 2, 8, 2, 4, 6, 8, 4, 8, 8, 2, 8, 2, 8, 6, 8, 6, 2, 6, 6, 8, 6, 2, 6, 8, 2, 8, 6, 6, 8, 2, 8, 2, 6, 4, 4, 8, 6, 8, 6, 2, 6, 6, 4, 6, 4, 4, 2, 4, 4]], 0.32170127359999995]
[[13, [2, 2, 4, 2, 8, 2, 2, 6, 4, 6, 8, 6, 2, 8, 6, 8, 6, 4, 2, 2, 6, 6, 2, 6, 6, 6, 8, 2, 8, 6, 6, 8, 2, 4, 2, 8, 6, 2, 2, 4, 2, 8, 4, 6, 2, 8, 8, 6, 4, 6, 8, 6]], 0.9166092288000001]
[[4, [4, 4, 6, 2, 4, 2, 8, 6, 8, 4, 8, 4, 6, 8, 6, 6, 6, 4, 2, 2, 6, 6, 8, 6, 2, 8, 4, 2, 2, 6, 2, 6, 6, 8, 2, 6, 4, 6, 8, 6, 8, 6, 8, 6, 6, 2, 8, 6, 4, 2, 2, 4]], 0.3070539776]
[[4, [8, 6, 6, 2, 4, 2, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 2, 6, 6, 6, 6, 2, 6, 4, 2, 8, 6, 2, 2, 6, 8, 2, 6, 4, 6, 6, 6, 6, 6, 4, 6, 6, 4, 8, 6, 4, 2, 6, 6]], 0.2936772608]
[[4, [8, 8, 4, 8, 4, 2, 4, 4, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 6, 6, 6, 8, 6, 2, 6, 4, 8, 8, 6, 4, 2, 4, 2, 2, 6, 4, 8, 2, 6, 6, 6, 8, 6, 6, 4, 8, 6, 4, 2, 4, 6]], 0.304180224]
[[4, [4, 4, 6, 2, 4, 6, 8, 6, 4, 4, 8, 4, 6, 8, 8, 6, 6, 4, 2, 2, 6, 6, 2, 6, 6, 8, 4, 2, 2, 6, 2, 2, 6, 8, 2, 6, 4, 6, 4, 6, 8, 6, 8, 6, 6, 6, 8, 6, 4, 2, 2, 4]], 0.31128760320000004]
[[15, [4, 4, 6, 4, 6, 2, 8, 6, 8, 6, 8, 4, 6, 8, 6, 2, 6, 2, 2, 2, 6, 6, 4, 6, 4, 8, 4, 2, 2, 6, 8, 6, 4, 4, 2, 6, 4, 4, 2, 4, 2, 6, 6, 6, 4, 2, 6, 8, 4, 2, 2, 4]], 1.0121902079999996]
[[10, [8, 6, 6, 2, 4, 2, 4, 6, 8, 6, 8, 6, 2, 4, 6, 4, 8, 2, 4, 2, 6, 8, 6, 6, 2, 6, 4, 2, 8, 6, 4, 2, 6, 8, 2, 8, 4, 6, 6, 6, 6, 2, 4, 6, 6, 4, 6, 6, 4, 2, 6, 6]], 0.6325999616]
[[0, [6, 6, 2, 2, 4, 2, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 2, 6, 6, 6, 8, 2, 6, 2, 2, 8, 6, 2, 4, 6, 8, 2, 6, 4, 6, 6, 6, 6, 6, 4, 6, 6, 8, 8, 6, 8, 2, 8, 6]], 0.047876300800000014]
[[4, [4, 8, 6, 2, 4, 2, 8, 2, 8, 4, 8, 8, 6, 2, 4, 6, 6, 4, 2, 2, 6, 6, 8, 6, 6, 8, 4, 2, 2, 6, 2, 6, 2, 8, 2, 6, 4, 4, 6, 6, 8, 6, 8, 6, 2, 2, 8, 4, 6, 4, 2, 4]], 0.3011966976]
[[4, [6, 4, 6, 2, 4, 4, 4, 8, 8, 2, 8, 8, 2, 8, 6, 6, 6, 4, 2, 2, 6, 6, 8, 8, 6, 8, 4, 2, 2, 6, 6, 4, 2, 6, 2, 6, 4, 6, 8, 6, 8, 6, 8, 6, 6, 2, 8, 6, 2, 2, 2, 8]], 0.3196319743999999]
[[2, [4, 4, 6, 2, 4, 4, 8, 6, 8, 4, 8, 4, 2, 8, 6, 6, 2, 4, 2, 8, 4, 6, 6, 6, 2, 4, 4, 2, 2, 6, 2, 2, 4, 8, 4, 2, 8, 6, 8, 6, 8, 6, 8, 6, 6, 2, 8, 6, 4, 2, 8, 4]], 0.1526028288]
[[9, [8, 6, 6, 6, 4, 2, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 2, 4, 8, 6, 6, 2, 6, 4, 2, 8, 6, 6, 2, 6, 8, 2, 8, 8, 6, 8, 6, 6, 6, 6, 8, 6, 4, 8, 6, 4, 2, 6, 6]], 0.5895264256]
[[1, [8, 6, 6, 8, 8, 2, 4, 6, 8, 4, 8, 4, 2, 4, 6, 4, 2, 4, 4, 2, 6, 2, 4, 6, 4, 6, 4, 2, 8, 6, 6, 2, 6, 6, 2, 6, 4, 6, 6, 6, 4, 6, 4, 4, 6, 4, 8, 6, 2, 2, 6, 6]], 0.1081874432]
[[10, [6, 4, 6, 2, 4, 2, 8, 6, 8, 6, 8, 8, 6, 6, 6, 8, 6, 4, 2, 2, 6, 6, 4, 6, 2, 8, 4, 4, 2, 6, 6, 6, 6, 8, 2, 6, 4, 6, 8, 6, 8, 6, 6, 6, 8, 2, 8, 6, 4, 2, 2, 6]], 0.6517741568]
[[0, [8, 6, 4, 2, 2, 2, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 4, 4, 8, 2, 6, 2, 6, 8, 2, 6, 4, 6, 8, 4, 8, 6, 4, 8, 2, 6, 4, 6, 8, 6, 6, 6, 4, 6, 4, 6, 6, 6, 4, 6, 6, 6]], 0.05269729280000001]
[[9, [2, 4, 2, 6, 4, 6, 8, 2, 6, 4, 8, 4, 6, 4, 6, 6, 6, 2, 2, 2, 6, 6, 8, 2, 2, 8, 4, 2, 6, 6, 2, 6, 4, 8, 2, 6, 4, 6, 4, 6, 8, 6, 6, 2, 8, 8, 8, 6, 4, 2, 4, 8]], 0.5482821631999998]
[[4, [4, 4, 6, 8, 4, 2, 8, 6, 8, 4, 8, 4, 6, 8, 6, 6, 6, 4, 2, 2, 6, 8, 8, 6, 2, 8, 4, 2, 2, 6, 2, 6, 6, 6, 6, 6, 4, 6, 4, 4, 2, 6, 8, 6, 6, 2, 8, 6, 8, 8, 2, 4]], 0.31803453439999996]
[[0, [8, 6, 6, 2, 4, 2, 4, 6, 8, 4, 8, 6, 2, 2, 6, 8, 6, 4, 4, 2, 6, 6, 6, 4, 2, 4, 6, 2, 8, 8, 2, 2, 6, 8, 2, 6, 4, 6, 6, 6, 2, 6, 2, 6, 2, 4, 8, 6, 4, 2, 6, 8]], 0.05635747840000001]
[[10, [4, 4, 8, 2, 8, 2, 8, 6, 6, 2, 8, 4, 6, 8, 6, 6, 8, 4, 2, 2, 6, 6, 6, 6, 2, 8, 4, 2, 2, 4, 8, 4, 6, 6, 2, 4, 8, 6, 8, 6, 8, 6, 8, 2, 6, 8, 2, 6, 4, 4, 8, 4]], 0.6142171135999999]
[[4, [8, 6, 4, 2, 4, 2, 8, 6, 6, 4, 2, 4, 2, 4, 6, 8, 6, 4, 4, 2, 6, 6, 6, 6, 2, 6, 4, 2, 8, 6, 2, 2, 6, 2, 2, 6, 2, 6, 6, 8, 6, 2, 4, 6, 6, 2, 8, 6, 4, 6, 6, 6]], 0.2655844352]
[[4, [8, 6, 6, 2, 4, 2, 8, 6, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 2, 6, 6, 6, 6, 2, 8, 4, 2, 6, 6, 2, 8, 8, 8, 6, 6, 4, 6, 8, 2, 6, 6, 4, 6, 6, 4, 8, 4, 4, 4, 8, 6]], 0.300997632]
[[2, [8, 6, 4, 6, 4, 6, 8, 4, 6, 4, 4, 4, 2, 4, 2, 2, 8, 4, 4, 8, 6, 6, 6, 8, 2, 6, 4, 8, 8, 6, 2, 2, 6, 2, 4, 6, 2, 2, 4, 8, 6, 6, 8, 6, 6, 2, 8, 6, 4, 2, 6, 6]], 0.1617672192]
[[4, [8, 6, 6, 4, 4, 2, 8, 6, 6, 4, 2, 4, 2, 4, 6, 8, 6, 4, 4, 2, 4, 6, 8, 6, 2, 6, 8, 2, 8, 6, 2, 2, 6, 2, 2, 6, 2, 8, 6, 4, 6, 8, 4, 6, 6, 2, 8, 8, 4, 6, 6, 6]], 0.27290480640000003]
[[4, [8, 6, 4, 2, 4, 2, 8, 6, 6, 4, 2, 4, 4, 4, 6, 4, 6, 6, 4, 8, 4, 2, 6, 6, 2, 6, 8, 6, 8, 8, 2, 2, 6, 2, 2, 6, 2, 8, 4, 6, 6, 2, 4, 6, 6, 8, 6, 6, 4, 6, 8, 6]], 0.25289666560000007]
[[9, [4, 6, 4, 2, 8, 2, 8, 2, 6, 2, 2, 4, 4, 4, 6, 2, 2, 6, 4, 8, 2, 2, 6, 6, 6, 6, 4, 6, 8, 8, 2, 2, 2, 2, 2, 2, 2, 8, 4, 2, 2, 2, 4, 6, 6, 2, 6, 6, 4, 6, 8, 6]], 0.5228640256]
[[6, [2, 6, 2, 2, 4, 4, 8, 6, 6, 4, 2, 6, 6, 4, 6, 8, 6, 4, 4, 2, 6, 6, 4, 6, 2, 6, 4, 2, 4, 2, 2, 2, 6, 2, 8, 6, 2, 6, 6, 8, 6, 2, 4, 6, 6, 2, 2, 6, 4, 6, 2, 6]], 0.37018808319999996]
[[4, [8, 6, 4, 2, 4, 4, 8, 6, 6, 8, 2, 4, 6, 4, 6, 8, 6, 4, 4, 2, 4, 6, 6, 6, 2, 6, 2, 2, 8, 4, 8, 2, 6, 2, 6, 6, 2, 6, 6, 8, 6, 2, 4, 8, 8, 2, 8, 6, 4, 6, 2, 2]], 0.2882148352000001]
[[7, [6, 4, 6, 2, 8, 2, 4, 6, 8, 4, 6, 4, 2, 4, 4, 8, 6, 4, 4, 8, 6, 6, 6, 2, 2, 4, 4, 2, 8, 6, 2, 2, 8, 8, 4, 6, 4, 2, 6, 6, 8, 6, 4, 8, 6, 4, 8, 8, 2, 2, 6, 6]], 0.443874304]
[[7, [8, 6, 6, 2, 2, 2, 4, 6, 8, 6, 8, 4, 2, 4, 6, 6, 6, 4, 4, 2, 6, 6, 2, 6, 2, 6, 4, 2, 8, 8, 2, 8, 6, 4, 8, 6, 4, 6, 2, 6, 6, 6, 4, 2, 6, 4, 8, 6, 2, 2, 6, 6]], 0.4481423359999999]
[[4, [8, 6, 2, 6, 4, 6, 2, 8, 6, 4, 2, 2, 8, 4, 6, 4, 6, 6, 4, 8, 4, 2, 8, 6, 8, 6, 8, 4, 8, 8, 2, 2, 2, 2, 2, 4, 2, 8, 4, 6, 2, 6, 4, 2, 6, 8, 6, 2, 6, 6, 8, 6]], 0.2646489088]
[[12, [8, 2, 6, 2, 4, 2, 8, 6, 2, 4, 2, 4, 2, 4, 6, 8, 6, 4, 6, 2, 4, 6, 6, 6, 8, 8, 4, 2, 6, 4, 4, 6, 8, 8, 4, 6, 8, 6, 8, 2, 6, 6, 4, 6, 6, 4, 8, 4, 6, 6, 8, 6]], 0.7629240319999999]
[[6, [8, 6, 4, 4, 4, 2, 8, 6, 2, 8, 8, 4, 6, 4, 6, 4, 6, 8, 4, 6, 6, 2, 6, 4, 2, 6, 2, 6, 4, 8, 2, 2, 6, 4, 6, 6, 2, 8, 4, 6, 6, 2, 4, 6, 6, 2, 8, 6, 6, 6, 8, 6]], 0.36688834559999994]
[[15, [8, 6, 4, 2, 2, 4, 2, 6, 6, 4, 2, 8, 4, 4, 8, 8, 6, 4, 4, 2, 6, 6, 6, 6, 8, 6, 4, 8, 6, 6, 2, 6, 4, 2, 2, 8, 2, 2, 6, 8, 6, 2, 4, 6, 4, 4, 6, 6, 4, 2, 6, 6]], 1.0967341056000002]
[[4, [8, 6, 6, 2, 4, 4, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 6, 4, 4, 2, 4, 6, 6, 6, 8, 8, 4, 2, 8, 4, 6, 2, 6, 8, 4, 6, 4, 6, 4, 8, 4, 6, 4, 6, 6, 4, 8, 6, 4, 8, 6, 6]], 0.30150307839999996]
[[4, [4, 4, 6, 2, 4, 2, 8, 2, 8, 4, 8, 4, 6, 4, 6, 6, 6, 8, 2, 2, 4, 6, 6, 6, 2, 8, 8, 2, 8, 6, 2, 6, 8, 8, 2, 6, 4, 6, 4, 6, 8, 6, 8, 6, 6, 2, 8, 6, 4, 2, 2, 4]], 0.28083302400000004]
[[4, [6, 6, 6, 2, 4, 2, 8, 6, 6, 4, 2, 4, 2, 4, 4, 8, 2, 4, 4, 2, 6, 6, 6, 6, 2, 6, 2, 2, 6, 6, 4, 8, 6, 4, 2, 6, 2, 6, 6, 8, 8, 2, 4, 6, 6, 2, 8, 6, 4, 6, 6, 6]], 0.2563659776]
[[4, [8, 6, 6, 4, 6, 2, 8, 6, 6, 4, 4, 4, 4, 4, 6, 4, 6, 6, 4, 2, 8, 2, 6, 6, 2, 6, 8, 8, 8, 2, 2, 2, 6, 2, 2, 6, 2, 8, 4, 6, 4, 2, 4, 6, 6, 8, 6, 6, 4, 2, 8, 4]], 0.27283599360000005]
[[4, [6, 4, 8, 2, 4, 2, 2, 6, 8, 4, 2, 4, 4, 4, 8, 4, 6, 8, 2, 8, 4, 2, 6, 6, 2, 6, 8, 6, 8, 8, 2, 2, 6, 2, 2, 4, 8, 6, 4, 4, 6, 2, 6, 6, 6, 8, 6, 6, 8, 6, 6, 6]], 0.25230929920000006]
[[8, [8, 6, 4, 2, 4, 6, 4, 6, 8, 4, 8, 4, 2, 4, 6, 8, 4, 4, 4, 2, 6, 8, 6, 8, 2, 6, 8, 6, 6, 6, 2, 2, 8, 8, 2, 6, 6, 6, 6, 2, 2, 4, 4, 6, 6, 4, 8, 6, 4, 2, 8, 6]], 0.5754181631999999]
[[11, [8, 6, 8, 2, 4, 2, 8, 8, 6, 4, 2, 2, 4, 4, 6, 4, 4, 6, 8, 4, 4, 2, 2, 6, 6, 6, 8, 6, 6, 8, 8, 2, 6, 2, 2, 6, 2, 8, 4, 6, 6, 2, 4, 4, 6, 8, 2, 6, 8, 6, 8, 6]], 0.6818985984000001]
[[4, [8, 6, 4, 2, 4, 6, 6, 6, 6, 4, 4, 4, 6, 4, 6, 4, 4, 6, 4, 4, 2, 2, 6, 6, 4, 4, 8, 6, 8, 8, 2, 2, 6, 2, 2, 6, 2, 8, 2, 6, 6, 2, 8, 8, 6, 8, 6, 6, 4, 6, 4, 6]], 0.27286384640000005]
